523.2241	132.3236	2431.1825
475.7314	131.0013	2444.8305
427.6136	130.6390	2459.3211
379.5955	129.5375	2475.3238
332.3389	128.9290	2486.6324
284.5899	126.8889	2502.0421
237.0873	126.8660	2515.1092
189.2761	125.0693	2530.8125
141.4527	123.7509	2546.2904
93.8780	121.7284	2562.7033
524.3929	82.4560	2432.5095
476.4418	81.5298	2446.3122
428.8229	80.4365	2460.7219
380.8037	79.8314	2477.8379
333.0812	78.5770	2490.1744
285.5195	77.9777	2503.6576
237.7307	76.6477	2520.4894
189.4296	75.7937	2537.2336
142.1542	74.8096	2549.4133
94.8036	74.1388	2562.1837
525.3425	32.6532	2431.8861
477.3758	31.5911	2447.4123
429.5776	30.8153	2461.1292
381.9073	29.7526	2474.9149
334.5260	29.2359	2490.9288
286.0784	28.0947	2506.8388
238.4787	27.0979	2519.7984
190.9661	25.8898	2534.8860
143.0565	25.1569	2550.9165
95.2481	24.1690	2565.6014
526.5253	-17.3483	2433.2919
478.6402	-18.2927	2448.8808
430.8699	-19.2162	2463.6496
382.9926	-20.1395	2477.7013
335.4662	-21.2577	2489.7356
287.5558	-21.9593	2505.7196
239.8143	-23.1246	2519.9602
191.9829	-23.7124	2533.2066
144.5122	-25.1351	2547.8607
97.0493	-25.4110	2563.3463
527.4643	-67.1631	2432.8474
479.4772	-68.1318	2447.3377
431.8325	-69.0874	2463.0319
384.0138	-70.2356	2475.3038
336.3633	-70.5782	2490.5303
288.4374	-71.6272	2507.7869
241.0121	-72.3439	2519.9709
192.4802	-73.5219	2539.3275
145.6502	-74.5043	2549.3079
98.3806	-75.8306	2563.8782
528.4466	-117.1998	2433.1338
480.6881	-117.7372	2445.9463
432.8386	-118.9347	2462.8069
385.2606	-119.7173	2476.8069
337.4649	-121.0674	2491.3393
289.4486	-121.7909	2507.9606
241.8922	-122.8200	2522.4594
194.0733	-123.4252	2537.5927
146.5324	-124.6233	2552.4545
98.2417	-125.7019	2570.0940
529.3071	-166.8651	2432.6647
481.5220	-167.9672	2447.3564
433.8470	-168.5156	2460.9868
386.2590	-169.7468	2478.1135
338.4445	-170.6911	2493.2755
291.0447	-171.8130	2506.1680
243.1549	-172.2358	2522.9046
195.4165	-173.6592	2536.9052
148.3003	-173.8082	2550.0235
99.3458	-175.3986	2570.0134
