-16.0370	70.6674	6565.1534
-66.7723	69.8558	6566.6649
-116.7100	69.4824	6570.0858
-166.6460	69.9058	6571.9654
-216.4501	68.9105	6563.1274
-266.2527	67.9046	6559.2873
-317.0411	67.6846	6564.1838
-368.4707	67.1746	6576.5301
-417.5953	66.3288	6573.4173
-466.7185	66.1659	6562.7580
-15.9573	21.2394	6578.9214
-65.8212	20.1844	6562.9681
-116.0556	19.7537	6561.3418
-166.6217	19.8202	6576.3546
-216.3898	18.7575	6568.5573
-265.9025	18.2346	6560.5171
-316.5566	18.1227	6567.0161
-366.0245	17.5092	6558.7559
-416.1452	16.7311	6561.1414
-466.2885	16.5385	6558.5539
-15.1387	-29.3280	6566.7036
-65.5228	-29.4900	6570.1084
-115.1161	-29.1012	6554.8553
-165.1277	-30.7600	6554.0502
-216.0348	-30.8140	6562.1461
-265.1556	-30.7999	6558.4494
-315.5750	-31.6296	6558.9950
-365.4224	-31.9794	6560.5543
-416.0100	-32.8146	6563.5209
-466.5352	-33.0219	6566.7227
-14.8959	-78.7260	6559.8997
-65.3604	-79.1574	6570.1544
-115.2917	-79.9880	6561.3933
-165.2693	-80.7029	6563.8927
-215.4165	-80.3273	6567.8241
-265.8282	-81.2195	6563.6784
-315.1773	-81.3820	6559.4837
-365.1347	-82.6481	6561.7271
-414.9532	-83.1129	6559.3874
-465.3400	-83.5817	6559.5468
-14.7611	-129.0485	6562.3801
-64.5875	-129.5340	6553.3334
-114.6598	-130.0644	6572.2657
-165.2889	-130.8021	6561.0908
-215.1323	-131.1239	6568.5117
-264.9578	-130.9863	6559.0002
-314.0454	-131.6896	6549.0342
-364.6544	-131.9558	6556.0745
-415.1097	-132.6073	6564.2864
-464.9603	-132.8555	6564.2657
-13.9117	-178.6984	6560.7291
-63.7468	-179.1562	6558.8211
-113.8396	-179.3395	6560.6989
-164.1147	-180.2773	6566.9598
-215.1920	-181.3657	6574.3530
-264.2141	-181.0465	6561.9082
-314.1103	-181.1890	6552.5324
-364.3494	-182.2198	6557.8220
-414.1366	-182.8145	6554.3392
-464.7756	-183.1669	6565.3226
-13.3097	-229.4013	6568.1948
-63.4610	-229.0038	6559.4192
-114.3946	-229.7504	6569.4967
-163.3093	-230.1473	6554.3669
-213.6497	-230.5921	6559.1708
-263.6546	-231.1552	6553.1055
-313.4935	-231.3996	6552.5457
-364.3904	-232.2644	6569.0510
-414.1924	-232.3975	6559.4792
-463.8576	-232.9035	6559.7674
