183.8815	53.8977	6640.0085
135.1518	53.2735	6627.2116
85.2750	53.5649	6614.0844
36.1548	53.7672	6620.5123
-13.1821	53.2626	6601.6060
-62.0896	53.6174	6594.1947
-111.8655	53.3614	6586.8540
-161.1078	52.6285	6575.4019
-210.3495	52.9879	6567.1542
-259.0009	52.5479	6549.1871
184.3713	4.5882	6633.6964
135.2172	4.0346	6629.3447
85.9037	4.3262	6619.5721
36.7013	2.9837	6603.9756
-12.4009	3.8264	6593.2588
-62.3681	3.4785	6595.1126
-111.3698	3.0942	6573.8229
-160.5177	3.0862	6575.9630
-210.0873	3.3369	6565.9113
-259.0646	2.9492	6551.5192
184.4237	-46.3031	6635.1402
135.3598	-45.9041	6624.3800
85.5527	-46.5280	6613.6725
37.1705	-46.2100	6610.0988
-12.2432	-46.0955	6598.1619
-62.1278	-46.5267	6590.2736
-111.1873	-47.2415	6577.3465
-160.4683	-46.5376	6571.4567
-209.7885	-47.1141	6565.0344
-258.0942	-46.4968	6550.0684
184.0501	-95.0644	6628.9048
135.5792	-96.0972	6623.7911
85.9657	-95.4373	6607.3787
36.8884	-95.8370	6599.9870
-12.1230	-95.9765	6596.7818
-61.7529	-96.3634	6591.9890
-111.2062	-96.6679	6585.8751
-160.5057	-96.5015	6572.0698
-209.5679	-97.0220	6565.7622
-258.7250	-96.3169	6552.5510
184.8239	-145.6559	6639.3967
135.9964	-146.0611	6635.7739
86.3087	-145.5470	6609.8584
37.0379	-146.0592	6604.4470
-12.2829	-146.0505	6586.3857
-61.4961	-146.5562	6593.8131
-110.8618	-146.3832	6581.0220
-159.7855	-146.4521	6572.4551
-209.4024	-146.3339	6559.6840
-258.1179	-146.9648	6550.1704
185.2501	-195.6058	6632.2726
136.3267	-195.0106	6626.6377
86.3639	-194.9663	6607.4144
37.5022	-195.6052	6608.3407
-11.8868	-196.0725	6597.8390
-61.3676	-195.8726	6589.8637
-110.4781	-196.7011	6587.6845
-159.7354	-196.2842	6572.8990
-209.3935	-196.2744	6564.2811
-258.3737	-196.6154	6554.2749
185.5670	-245.5497	6634.4636
136.1226	-245.3929	6613.4101
86.6956	-245.6417	6607.4019
37.7436	-245.7665	6606.8655
-11.3103	-245.5591	6583.1102
-61.0208	-246.3157	6585.6991
-109.9636	-246.0655	6574.4183
-159.8580	-246.5487	6576.6547
-208.7311	-246.2219	6565.6400
-258.0400	-246.0120	6549.6623
