-179.397	-109.200	2779.762
-177.752	-50.145	2773.971
-176.942	-34.928	2771.189
-176.930	-18.498	2771.072
-176.297	-0.173	2771.074
-176.286	14.360	2770.971
-175.478	29.495	2768.197
-175.477	31.388	2768.184
-175.459	54.741	2768.021
-175.274	64.772	2765.157
-176.243	68.692	2770.591
-176.062	72.408	2767.766
-175.262	79.902	2765.053
-175.256	87.467	2765.000
-175.244	101.335	2764.905
-174.619	112.684	2764.959
-174.610	123.400	2764.886
-174.606	128.442	2764.852
-174.595	142.308	2764.757
-173.787	161.687	2761.970
-173.778	172.389	2761.898
-173.767	186.239	2761.806
-173.763	191.275	2761.772
-173.755	200.717	2761.709
-173.747	210.788	2761.642
-173.737	222.117	2761.567
-73.856	-60.467	2735.158
-73.785	-64.759	2732.481
-73.099	-67.181	2729.897
-73.101	-72.769	2729.933
-73.719	-80.219	2729.883
-73.793	-82.783	2732.600
-73.795	-87.134	2732.629
-73.726	-94.501	2729.977
-73.726	-95.122	2729.981
-73.802	-101.430	2732.724
-74.494	-108.994	2735.380
-74.422	-113.239	2732.702
-74.422	-113.860	2732.707
-74.425	-120.698	2732.752
-74.502	-127.039	2735.500
-75.121	-134.504	2735.450
-74.432	-135.618	2732.852
-74.434	-138.727	2732.872
-75.054	-149.915	2732.847
-75.128	-149.439	2735.550
-75.205	-155.814	2738.304
-75.132	-159.396	2735.617
-75.059	-161.728	2732.926
-75.136	-169.354	2735.684
-75.139	-174.955	2735.721
-75.832	-181.977	2738.380
-75.070	-187.842	2733.102
-75.761	-191.135	2735.730
-75.838	-194.437	2738.464
-75.840	-200.668	2738.506
-75.842	-205.029	2738.535
-75.769	-209.186	2735.852
-75.770	-211.676	2735.869
-76.465	-218.734	2738.528
-76.467	-224.342	2738.566
-77.164	-234.538	2741.251
-76.471	-233.689	2738.629
-76.399	-243.421	2735.984
-76.475	-243.037	2738.693
-77.170	-248.885	2741.349
-77.172	-255.123	2741.392
-77.097	-257.989	2738.694
-77.100	-262.975	2738.728
-77.103	-270.454	2738.779
-77.876	-277.849	2744.169
-77.876	-278.474	2744.173
-77.107	-280.426	2738.847
-77.728	-291.640	2738.824
-77.728	-292.263	2738.828
-77.807	-298.165	2741.586
-78.504	-304.698	2744.252
-77.734	-307.847	2738.935
-77.735	-310.963	2738.956
-77.738	-317.820	2739.003
-78.512	-322.811	2744.377
-78.513	-324.685	2744.390
-78.437	-329.983	2741.704
-78.440	-337.471	2741.756
-78.442	-342.464	2741.790
-79.139	-347.791	2744.449
-79.142	-354.038	2744.492
-79.066	-360.556	2741.815
-79.066	-361.180	2741.819
-79.843	-365.636	2747.200
-79.847	-375.016	2747.265
-79.927	-377.889	2750.018
-79.770	-381.520	2744.582
-79.772	-387.143	2744.621
-80.472	-393.145	2747.290
-80.555	-401.045	2750.079
-81.175	-404.168	2750.000
-80.397	-407.129	2744.660
-80.400	-412.753	2744.699
-80.401	-415.877	2744.721
-81.182	-422.324	2750.127
-81.183	-426.081	2750.153
-81.105	-432.542	2747.465
-81.106	-435.670	2747.487
-81.108	-441.299	2747.526
-81.810	-447.988	2750.206
-81.893	-452.190	2752.974
-81.813	-457.380	2750.272
-81.815	-461.764	2750.303
-82.437	-469.270	2750.254
-82.438	-472.401	2750.276
-71.379	385.675	2740.854
-70.693	382.192	2738.257
-69.327	374.004	2733.085
-70.766	377.586	2741.004
